1.60000000000000	1244.67681184923	324.147944468075
1.70000000000000	1118.37104780064	206.102786557603
1.80000000000000	1007.25825129364	134.053232316268
1.90000000000000	918.756228268734	90.5273564999773
2	844.383293556870	78.4201266186415
2.10000000000000	779.197449830676	75.4262183145604
2.20000000000000	723.173382255698	56.5110190845926
2.30000000000000	672.031265552460	50.8886857435324
2.40000000000000	624.502812549802	68.3658613720724
2.50000000000000	585.464997897224	81.2417989237021
